iteration,bin,avg_density,avg_velocity_x,avg_velocity_y,avg_velocity_z
2000,0,0,0,0,0
2000,1,12,0,0,0
2000,2,0,0,0,0
2000,3,12,0,0,0
2000,4,2.83333,-2.20618,-6.82778,0.0347468
2000,5,4.53333,-2.60778,-9.18614,-1.94204
2000,6,4.06667,-0.041253,-8.47271,-4.48207
2000,7,4.33333,3.19699,-8.4116,-0.097232
2000,8,4.03333,5.09812,-4.36476,-0.933685
2000,9,4.06667,-0.974539,-6.81658,-1.15187
2000,10,4.23333,-3.4218,-12.0587,2.48644
2000,11,3.9,-1.72397,-11.1782,1.49327
2000,12,4.23333,-0.16609,-12.4635,3.00701
2000,13,4.2,2.40897,-9.14747,0.923191
2000,14,4.13333,2.39594,-5.57819,0.0153502
2000,15,4.46667,-1.39764,-7.28719,3.98158
2000,16,4.36667,1.04832,-8.32274,0.581383
2000,17,4.1,2.878,-14.856,1.08708
2000,18,4.03333,-1.95885,-11.4677,-0.0140123
2000,19,4.63333,1.71183,-6.45414,1.67386
2000,20,3.93333,-0.695379,-4.64545,2.37728
2000,21,4.13333,0.89466,-14.4597,0.880781
2000,22,3.86667,2.13256,-8.81288,-3.54118
2000,23,4.13333,-0.875874,-12.1016,0.973225
2000,24,4.2,0.0282719,-12.4215,1.27658
2000,25,3.86667,-2.93397,-8.45677,-1.52862
2000,26,4.3,2.20296,-11.7785,0.763884
2000,27,4.16667,-0.816024,-8.9785,-1.60955
2000,28,4.2,0.0208965,-11.228,0.388941
2000,29,4.06667,-2.40895,-10.1153,0.530206
2000,30,4.23333,0.123176,-12.9958,2.05107
2000,31,4.06667,-2.59273,-7.57815,1.59164
2000,32,4.36667,2.28557,-9.65537,-0.225677
2000,33,3.93333,2.71377,-6.48015,-4.91194
2000,34,3.86667,-1.3587,-9.03039,-0.768414
2000,35,4.36667,-6.50843,-9.18666,-1.34278
2000,36,3.8,-3.86967,-6.23312,-3.17937
2000,37,4.36667,3.76131,-10.6529,-1.3947
2000,38,4.6,-0.704938,-3.91106,-3.59079
2000,39,3.6,-1.56592,-6.14828,0.0905981
2000,40,4.33333,-0.224828,-11.2353,2.34074
2000,41,4.46667,1.89677,-5.97497,-1.27331
2000,42,3.93333,-0.98699,-8.1064,-1.03214
2000,43,5.06667,3.73388,-11.988,2.76906
2000,44,0.633333,0.335729,-2.8434,-0.723257
2000,45,12,0,0,0
2000,46,0,0,0,0
2000,47,12,0,0,0
2000,48,0,0,0,0
2000,49,0,0,0,0
4000,0,0,0,0,0
4000,1,12,0,0,0
4000,2,0,0,0,0
4000,3,12,0,0,0
4000,4,2.76667,0.424511,-4.80324,0.273775
4000,5,4.43333,5.09874,-16.2583,-0.520846
4000,6,4,0.137038,-15.9251,2.21518
4000,7,4.1,-5.53747,-13.8921,-0.34631
4000,8,3.93333,-0.787275,-17.9419,-0.917842
4000,9,4.43333,-6.55259,-19.7446,-1.32169
4000,10,3.83333,-0.19335,-12.568,1.54714
4000,11,4.33333,5.62649,-19.6135,-0.465801
4000,12,3.86667,0.37218,-14.1205,-3.34694
4000,13,4.73333,-1.76968,-23.189,3.73697
4000,14,3.93333,1.41231,-18.466,2.95887
4000,15,4.43333,-1.35207,-20.0091,3.93604
4000,16,3.93333,0.010793,-18.8304,-0.118244
4000,17,4.16667,-0.0577985,-14.1153,0.801558
4000,18,4,1.2178,-15.5619,1.82462
4000,19,4.36667,-4.15763,-19.8641,0.320926
4000,20,4.2,-2.29427,-17.72,5.56512
4000,21,4.56667,7.38053,-21.7814,2.44939
4000,22,3.66667,-0.432432,-17.5674,-1.54652
4000,23,4.33333,-0.384222,-19.7687,-1.00884
4000,24,4.26667,0.730611,-20.0512,0.384599
4000,25,4.33333,-2.27572,-22.2566,1.80614
4000,26,3.83333,2.5085,-15.2004,-1.7114
4000,27,4.43333,0.0153664,-20.6556,-1.33765
4000,28,3.83333,-2.46204,-16.9115,3.0236
4000,29,4.3,3.00326,-20.4449,4.14298
4000,30,4.4,3.99874,-21.6813,-5.15851
4000,31,3.83333,0.154991,-17.8819,1.42335
4000,32,4.1,-1.0501,-15.6206,1.50394
4000,33,4.4,1.0905,-19.319,-2.41885
4000,34,4.13333,-0.030426,-15.3533,-2.16936
4000,35,3.96667,-2.76364,-14.9211,0.554274
4000,36,4.4,4.69492,-20.18,-3.90308
4000,37,4.23333,-1.09167,-19.2418,-4.10809
4000,38,3.83333,0.700558,-12.8566,-0.0422497
4000,39,4.43333,0.204482,-13.962,-5.25272
4000,40,3.86667,-0.546624,-11.0174,2.36064
4000,41,4.53333,-1.78233,-16.7213,1.29478
4000,42,4.2,2.09102,-11.2296,1.68657
4000,43,4.76667,-2.01633,-12.2487,-1.83335
4000,44,0.533333,-0.194544,-1.3459,0.413732
4000,45,12,0,0,0
4000,46,0,0,0,0
4000,47,12,0,0,0
4000,48,0,0,0,0
4000,49,0,0,0,0
6000,0,0,0,0,0
6000,1,12,0,0,0
6000,2,0,0,0,0
6000,3,12,0,0,0
6000,4,2.46667,-1.33223,-11.3944,3.24403
6000,5,4.13333,0.985836,-11.9259,-0.556555
6000,6,3.76667,-0.632316,-15.5076,-1.6201
6000,7,4.23333,-2.33295,-20.1686,-3.72593
6000,8,4.26667,1.68372,-21.742,-0.878461
6000,9,4.16667,-1.29538,-19.8737,1.16994
6000,10,4.13333,-1.18727,-23.941,-1.59469
6000,11,4.4,0.599419,-24.5923,-3.34345
6000,12,4.23333,0.499302,-24.4609,0.415904
6000,13,4.06667,1.42538,-23.9871,5.07134
6000,14,4.6,-0.495148,-30.3882,-0.168534
6000,15,3.83333,1.17544,-24.2121,-0.118912
6000,16,4.66667,1.11813,-32.2067,-0.624119
6000,17,3.73333,0.434239,-26.6451,-0.358977
6000,18,4.5,-1.30242,-28.375,1.00278
6000,19,3.56667,-3.11256,-25.1782,0.984133
6000,20,3.83333,-2.05252,-24.2793,-0.375527
6000,21,4.5,1.72066,-30.0457,1.23626
6000,22,4.33333,0.711448,-30.6784,-1.08489
6000,23,4.26667,-0.89118,-27.9819,3.85983
6000,24,4.26667,1.52944,-28.5142,0.578634
6000,25,3.83333,1.38683,-27.3479,0.70829
6000,26,4.66667,2.56104,-28.1569,3.52513
6000,27,3.96667,1.16248,-28.0001,3.41697
6000,28,4.1,-4.00106,-33.1594,2.15664
6000,29,4.56667,-0.451298,-35.0544,-0.917865
6000,30,3.9,-0.928404,-23.2467,0.0612646
6000,31,4.33333,-3.73085,-31.453,1.12034
6000,32,4.66667,3.05904,-24.6052,2.51821
6000,33,3.93333,0.393039,-25.9883,-1.37795
6000,34,3.7,-3.43844,-23.7025,0.415935
6000,35,4.3,4.12579,-24.63,-2.56189
6000,36,4.03333,-1.00838,-21.1685,-3.04263
6000,37,4.1,1.25793,-25.701,-4.96276
6000,38,4.26667,5.05262,-24.3013,-1.58415
6000,39,4.06667,-0.237037,-21.844,0.429338
6000,40,4.33333,-1.25399,-19.071,1.01223
6000,41,4.26667,0.538742,-16.7205,-0.805084
6000,42,3.93333,2.22332,-15.6443,3.05672
6000,43,5.1,-0.900986,-16.1025,-1.3987
6000,44,0.633333,-0.867202,-2.35784,1.18435
6000,45,12,0,0,0
6000,46,0,0,0,0
6000,47,12,0,0,0
6000,48,0,0,0,0
6000,49,0,0,0,0
8000,0,0,0,0,0
8000,1,12,0,0,0
8000,2,0,0,0,0
8000,3,12,0,0,0
8000,4,2.33333,-0.553342,-8.93196,1.05832
8000,5,4.33333,1.05604,-23.1636,4.03754
8000,6,4.56667,1.3758,-21.4756,1.79522
8000,7,3.36667,1.2657,-19.3624,1.59983
8000,8,4.36667,4.43096,-34.8995,0.0737495
8000,9,4.26667,0.4278,-28.4628,0.643049
8000,10,3.83333,0.892347,-29.0433,2.27427
8000,11,4.23333,-0.750657,-31.309,-0.0974503
8000,12,3.23333,2.20567,-21.9776,-1.4906
8000,13,4.36667,-3.07359,-34.9568,4.83379
8000,14,4.36667,2.19293,-34.5328,-7.59232
8000,15,3.96667,1.07434,-35.1309,2.99824
8000,16,4.26667,-0.260324,-36.4038,-5.36459
8000,17,4.5,1.6846,-38.2664,-1.85963
8000,18,4.16667,0.277299,-33.1202,3.6968
8000,19,4.16667,3.65709,-37.5966,-3.17915
8000,20,4.56667,1.49416,-43.5651,3.53748
8000,21,4.5,-1.37336,-42.8925,2.87466
8000,22,4.06667,-0.789904,-33.6377,-2.34038
8000,23,4.53333,-2.00657,-40.5841,4.62255
8000,24,4.56667,-1.41802,-39.5217,1.60971
8000,25,4.3,-1.09691,-40.9656,4.51042
8000,26,4.06667,-1.56569,-36.435,2.53866
8000,27,4.13333,1.15752,-33.5374,-2.1568
8000,28,4.1,-1.33907,-33.1362,2.7705
8000,29,4.56667,-0.628837,-38.2211,-1.52848
8000,30,3.9,0.263131,-31.1933,0.316309
8000,31,4.43333,-1.21658,-38.212,-0.660021
8000,32,4.23333,-0.935602,-35.0207,0.515663
8000,33,4,0.0768805,-36.5203,2.29143
8000,34,4.43333,-0.461123,-36.2459,-3.10328
8000,35,4.26667,-1.40227,-30.4669,0.0327664
8000,36,4.16667,-3.9971,-29.442,-1.68245
8000,37,4.33333,0.435694,-34.1583,2.69856
8000,38,3.83333,0.557052,-29.0185,-6.2194
8000,39,3.86667,-1.24016,-20.593,-1.0246
8000,40,4.16667,-2.97825,-29.2164,-3.96885
8000,41,3.96667,5.82549,-24.7043,-1.15252
8000,42,3.83333,2.0207,-18.9014,1.3169
8000,43,5.06667,2.15559,-19.4792,1.14723
8000,44,0.433333,1.03935,-1.23817,-0.497057
8000,45,12,0,0,0
8000,46,0,0,0,0
8000,47,12,0,0,0
8000,48,0,0,0,0
8000,49,0,0,0,0
10000,0,0,0,0,0
10000,1,12,0,0,0
10000,2,0,0,0,0
10000,3,12,0,0,0
10000,4,2.66667,-2.42733,-9.29169,1.24707
10000,5,4.03333,1.10973,-25.4267,0.220633
10000,6,4.06667,-0.178461,-25.6896,-3.91345
10000,7,4.13333,-2.73,-33.51,-1.20531
10000,8,4,-0.165176,-34.4343,-1.22117
10000,9,4.13333,-4.0144,-37.1842,-1.21516
10000,10,4.33333,-2.10176,-42.1159,2.04623
10000,11,3.83333,-1.2529,-29.9911,2.16245
10000,12,3.83333,0.928447,-34.1775,-0.934091
10000,13,4.06667,-0.635686,-36.9935,0.215616
10000,14,4.6,-0.153454,-45.683,-2.75577
10000,15,4.33333,3.05695,-42.1279,4.85489
10000,16,4.13333,-0.0682204,-43.9682,-1.73547
10000,17,4.3,1.73773,-49.4255,2.31209
10000,18,3.9,-0.0703941,-41.4954,1.02482
10000,19,4.56667,-2.90127,-51.4724,3.52293
10000,20,4.1,-1.0625,-44.4052,0.585383
10000,21,4.6,1.02906,-50.518,0.621945
10000,22,4.03333,2.28869,-44.9268,-1.43706
10000,23,4.13333,0.660582,-42.4667,1.81829
10000,24,4.5,-1.09765,-45.4648,3.758
10000,25,4.06667,-3.05111,-43.8763,1.97792
10000,26,4.26667,-1.46224,-46.4457,-0.135254
10000,27,4.43333,3.73091,-46.6862,-1.56135
10000,28,4.26667,-3.97854,-48.1429,0.698296
10000,29,4.33333,-4.1081,-45.4885,-0.515088
10000,30,4.06667,0.401389,-49.0931,0.76937
10000,31,4.26667,2.09361,-40.7792,-0.424235
10000,32,4.3,1.59281,-43.3378,1.34241
10000,33,4.4,0.737858,-46.6317,-3.92077
10000,34,4.43333,-2.18644,-41.438,-4.16344
10000,35,3.8,-0.17533,-36.335,-3.10397
10000,36,3.53333,-0.0954307,-33.5021,3.54886
10000,37,4.4,1.55551,-35.3797,-1.13361
10000,38,4.03333,-0.112976,-35.9234,-1.0687
10000,39,4.13333,2.03481,-35.2467,-2.58741
10000,40,3.96667,3.99111,-28.2197,3.99018
10000,41,3.7,1.71446,-23.2858,-1.66245
10000,42,4,-2.75391,-22.633,4.83927
10000,43,5.4,-1.96775,-28.7185,-0.183453
10000,44,0.566667,0.224894,-2.86639,-0.261253
10000,45,12,0,0,0
10000,46,0,0,0,0
10000,47,12,0,0,0
10000,48,0,0,0,0
10000,49,0,0,0,0
12000,0,0,0,0,0
12000,1,12,0,0,0
12000,2,0,0,0,0
12000,3,12,0,0,0
12000,4,2.53333,-2.53609,-17.4987,0.803069
12000,5,3.93333,1.10346,-28.1603,1.95513
12000,6,3.73333,0.995295,-28.6868,-5.61202
12000,7,3.63333,-3.36086,-33.8322,-0.208599
12000,8,4.13333,2.01606,-34.5375,1.93818
12000,9,3.96667,2.88771,-42.1713,-0.517127
12000,10,3.93333,-2.10559,-38.6803,0.80676
12000,11,4.33333,3.89016,-42.7034,4.36907
12000,12,4.23333,2.27359,-47.9436,1.94216
12000,13,4.2,-1.23547,-46.9584,-0.119848
12000,14,4.3,3.53017,-51.9957,1.1847
12000,15,4.13333,0.708176,-48.1958,-1.31262
12000,16,4.33333,1.14459,-51.3197,2.79982
12000,17,4.86667,2.40129,-60.2457,-1.192
12000,18,3.96667,2.21253,-48.325,3.70807
12000,19,4.6,-5.32307,-58.9097,2.90395
12000,20,4.43333,-4.19691,-57.7884,-3.68851
12000,21,3.7,-3.16677,-46.0165,-1.23697
12000,22,4.36667,1.87554,-54.5981,2.85063
12000,23,4.4,-3.34258,-57.5063,0.275594
12000,24,4.7,-2.2109,-54.478,-5.02372
12000,25,4.3,0.567359,-53.0517,-0.695188
12000,26,4.4,-0.402557,-53.5125,-0.584899
12000,27,4.46667,2.36134,-60.0238,3.53243
12000,28,4.2,-2.86487,-55.9227,-1.50178
12000,29,4.7,2.36313,-60.5034,2.68804
12000,30,4.1,4.99383,-54.4115,2.11068
12000,31,4.5,1.69327,-55.2758,1.01489
12000,32,4.16667,0.543163,-49.5646,-2.70848
12000,33,4.03333,1.48539,-46.5445,-0.227888
12000,34,3.93333,-2.70901,-43.8122,-0.690513
12000,35,4,0.87213,-42.8436,-0.735198
12000,36,4.3,0.480272,-43.6625,-1.84075
12000,37,3.96667,2.10031,-43.1879,-4.49237
12000,38,4.46667,2.29392,-42.8631,2.69385
12000,39,4,3.20874,-39.876,0.448139
12000,40,3.76667,-2.69426,-34.0621,-1.12696
12000,41,4.16667,-1.32659,-34.2537,1.17869
12000,42,3.5,6.32278,-20.4681,3.82702
12000,43,4.96667,1.4362,-30.5365,-4.03974
12000,44,0.3,0.0813871,-1.64598,-0.204359
12000,45,12,0,0,0
12000,46,0,0,0,0
12000,47,12,0,0,0
12000,48,0,0,0,0
12000,49,0,0,0,0
14000,0,0,0,0,0
14000,1,12,0,0,0
14000,2,0,0,0,0
14000,3,12,0,0,0
14000,4,2.2,-0.00758183,-16.7617,0.42637
14000,5,3.83333,-1.01518,-30.9636,-1.16201
14000,6,3.9,4.41798,-32.5088,1.53616
14000,7,3.93333,2.61153,-40.0421,-1.64159
14000,8,3.66667,5.62192,-39.4697,0.899115
14000,9,4.13333,0.502044,-46.2628,0.343226
14000,10,3.76667,0.165522,-42.239,-0.591837
14000,11,3.83333,4.03329,-44.0211,3.52644
14000,12,4.23333,3.37147,-55.0567,-1.4714
14000,13,4.63333,4.31426,-61.6113,-1.88179
14000,14,3.96667,-1.80019,-55.2495,2.68991
14000,15,4.06667,0.334434,-54.5667,-2.20128
14000,16,4.33333,-0.389708,-58.7319,1.64373
14000,17,3.96667,4.10327,-56.9113,0.644682
14000,18,4.03333,2.30535,-56.1729,0.593676
14000,19,4.56667,-1.76121,-60.6011,-0.470313
14000,20,4.2,2.14453,-61.9322,4.30766
14000,21,4.76667,1.85438,-67.3361,3.3241
14000,22,4.43333,0.558801,-64.5208,0.148422
14000,23,4.76667,1.08371,-68.1584,-2.04812
14000,24,4.3,-3.27314,-65.0195,-1.12989
14000,25,4.03333,-0.124189,-56.2194,3.39826
14000,26,5,-0.0990463,-74.7361,-1.00185
14000,27,4.4,-1.15463,-61.0112,-2.50454
14000,28,4.43333,-4.63193,-64.6011,1.55908
14000,29,4.43333,-2.46473,-64.1799,-0.681367
14000,30,4.53333,-0.938267,-63.3598,-2.11787
14000,31,4.2,1.38279,-57.526,-0.96783
14000,32,4.53333,0.783498,-65.3185,-5.23371
14000,33,4.7,-2.56791,-63.3172,-0.309356
14000,34,4.23333,-1.09369,-57.0747,-3.8629
14000,35,4.4,-2.31789,-53.6576,-0.0263728
14000,36,4.43333,-0.177677,-54.4594,-0.465233
14000,37,4.03333,2.57221,-49.8605,-0.146612
14000,38,4.13333,-4.19772,-46.108,-1.76775
14000,39,4.2,0.499482,-40.0453,2.84251
14000,40,3.6,1.20223,-36.1499,2.16263
14000,41,3.53333,-1.90851,-30.8332,0.252236
14000,42,3.76667,-0.646078,-27.0778,-1.33639
14000,43,4,-0.447528,-25.1846,-2.8123
14000,44,0.533333,-1.38743,-1.52855,-0.124899
14000,45,12,0,0,0
14000,46,0,0,0,0
14000,47,12,0,0,0
14000,48,0,0,0,0
14000,49,0,0,0,0
16000,0,0,0,0,0
16000,1,12,0,0,0
16000,2,0,0,0,0
16000,3,12,0,0,0
16000,4,2.26667,0.0746977,-17.221,-0.985916
16000,5,4.1,0.933342,-37.6052,3.09768
16000,6,3.36667,-1.92253,-32.5709,0.862234
16000,7,4.16667,-1.37635,-51.3421,-0.384334
16000,8,4.03333,0.8607,-48.4446,-3.01345
16000,9,4,0.386601,-49.6228,-4.01092
16000,10,4.23333,-1.06314,-52.7014,0.303903
16000,11,3.8,-3.12628,-52.9785,-1.0085
16000,12,4.4,0.360644,-65.0236,5.20882
16000,13,4.16667,-1.10135,-62.6119,0.487016
16000,14,4.33333,0.388358,-64.2944,-1.24601
16000,15,3.96667,1.67112,-62.2974,3.58932
16000,16,4.23333,2.69508,-62.4968,-0.134405
16000,17,3.83333,-3.53471,-59.4487,-0.586737
16000,18,4.73333,-1.19126,-77.3148,-0.696498
16000,19,4.43333,-6.0957,-68.8299,0.263132
16000,20,4.23333,-0.0193461,-66.1468,1.5364
16000,21,4.36667,-1.52986,-72.1656,-2.58061
16000,22,4.26667,-1.23691,-72.3201,-0.869304
16000,23,4.93333,-0.320212,-79.8102,-0.908236
16000,24,4.1,-1.39219,-64.7138,-1.64299
16000,25,4.4,0.556325,-68.5009,0.566262
16000,26,4.76667,0.65025,-73.9616,2.13256
16000,27,4.36667,-2.35391,-72.302,-0.484698
16000,28,4.5,0.963133,-73.8299,-2.11949
16000,29,4.63333,8.03424,-76.0765,-1.67678
16000,30,4.1,-0.715528,-66.1985,0.742486
16000,31,4.4,-0.210206,-66.6471,0.70515
16000,32,4.7,1.77012,-74.3553,-1.02486
16000,33,4.36667,-0.579083,-64.8318,-1.09669
16000,34,4.36667,-0.82877,-61.5405,0.872492
16000,35,4.36667,-4.35035,-60.9251,-2.61381
16000,36,3.96667,2.23298,-54.2967,1.79661
16000,37,3.63333,-2.03486,-48.0646,-1.3846
16000,38,3.93333,0.450395,-49.4852,-1.21694
16000,39,4.03333,-1.44051,-45.9923,-3.9545
16000,40,3.83333,0.448102,-40.8146,1.82268
16000,41,3.96667,2.50958,-46.163,-5.36767
16000,42,3.5,1.00771,-26.7203,3.37523
16000,43,4.3,-3.19491,-35.9049,-2.67636
16000,44,0.566667,-0.185383,-3.98237,0.638837
16000,45,12,0,0,0
16000,46,0,0,0,0
16000,47,12,0,0,0
16000,48,0,0,0,0
16000,49,0,0,0,0
18000,0,0,0,0,0
18000,1,12,0,0,0
18000,2,0,0,0,0
18000,3,12,0,0,0
18000,4,2.1,2.67962,-21.5737,3.11727
18000,5,3.76667,2.24459,-38.9741,2.63375
18000,6,3.23333,1.38844,-36.3129,-1.28538
18000,7,3.93333,-4.68403,-51.8695,-2.46994
18000,8,3.36667,2.28666,-44.801,-1.33233
18000,9,3.83333,-1.50087,-49.0194,0.726975
18000,10,4.06667,-1.15238,-57.4499,0.609609
18000,11,4.33333,-1.86544,-66.1398,-5.16497
18000,12,4.43333,0.751995,-69.7906,-2.90445
18000,13,4.23333,-3.75133,-67.2793,0.667583
18000,14,3.56667,1.59634,-57.638,1.68973
18000,15,4.63333,-1.49657,-74.303,-0.753088
18000,16,4.1,2.75532,-69.5256,-4.02882
18000,17,4.9,-0.66263,-87.5556,-0.408257
18000,18,4.03333,-2.16917,-74.16,0.922795
18000,19,4.76667,-1.01566,-78.2538,0.0940246
18000,20,4.73333,1.72705,-84.5133,2.38021
18000,21,4.56667,6.78577,-81.4003,2.65111
18000,22,4.83333,-0.106642,-85.2039,-2.35503
18000,23,4.33333,-4.46535,-75.8397,-2.55308
18000,24,4.7,1.91646,-83.6177,1.03172
18000,25,4.73333,0.599317,-86.6848,-3.78228
18000,26,4.66667,2.34195,-81.3917,-0.867206
18000,27,4.4,-0.67646,-82.1475,1.88729
18000,28,4.86667,4.8196,-90.1738,1.64856
18000,29,4.7,-2.43329,-82.243,0.189405
18000,30,4.1,2.45131,-69.8999,1.33459
18000,31,4.93333,-0.271089,-85.2827,-0.277293
18000,32,4.26667,-3.13433,-69.5219,-3.42883
18000,33,4.1,2.08642,-66.2958,3.42081
18000,34,4.23333,-1.77429,-67.0021,-3.71515
18000,35,4.1,-0.0396187,-62.4071,-3.13278
18000,36,4,2.24924,-60.1768,2.46375
18000,37,4.2,-0.904443,-61.152,-1.98061
18000,38,4.16667,-2.82406,-52.628,-0.143222
18000,39,3.6,-0.445569,-46.4711,-3.92552
18000,40,3.23333,-1.94113,-41.864,-0.00770242
18000,41,3.96667,-0.339417,-43.749,1.29727
18000,42,3.33333,0.206655,-33.2628,0.61376
18000,43,3.9,-4.89506,-37.2006,2.25046
18000,44,0.7,1.34641,-7.77166,1.7316
18000,45,12,0,0,0
18000,46,0,0,0,0
18000,47,12,0,0,0
18000,48,0,0,0,0
18000,49,0,0,0,0
20000,0,0,0,0,0
20000,1,12,0,0,0
20000,2,0,0,0,0
20000,3,12,0,0,0
20000,4,1.76667,-0.750133,-21.4686,0.18832
20000,5,3.83333,-3.15724,-46.183,-1.48988
20000,6,3.5,1.50532,-41.7832,2.14957
20000,7,3.6,0.350058,-48.0732,1.46548
20000,8,4.1,2.32804,-57.1994,1.88191
20000,9,2.96667,0.370485,-45.9596,0.801342
20000,10,3.96667,0.676833,-61.5845,-3.12635
20000,11,4.4,0.702209,-73.4111,0.330406
20000,12,4.1,0.127515,-67.0859,-3.43507
20000,13,4.03333,-0.422531,-71.24,1.82854
20000,14,4.56667,3.24664,-80.8197,0.0486697
20000,15,3.9,0.22571,-67.0553,0.438316
20000,16,4.53333,0.203931,-86.7834,-2.62956
20000,17,4.2,1.59467,-82.4767,4.79931
20000,18,4.46667,3.38414,-82.1427,-3.61783
20000,19,4.83333,2.49294,-89.638,-0.175881
20000,20,5.2,2.05527,-104.002,-2.9203
20000,21,4,-0.0908751,-81.3867,0.986947
20000,22,4.53333,-2.19621,-87.9382,-3.06254
20000,23,4.86667,3.10188,-93.4791,-2.19948
20000,24,4.93333,-1.00734,-93.1872,-0.97138
20000,25,5,4.13087,-99.0138,-0.719681
20000,26,4.43333,2.30653,-83.7409,1.69004
20000,27,4.9,0.960116,-96.3734,0.315214
20000,28,3.86667,-2.54022,-74.3751,1.51254
20000,29,4.83333,-0.983964,-94.7397,-0.485105
20000,30,4.46667,-3.08239,-86.5929,-1.26856
20000,31,4.3,-2.43032,-75.061,0.655423
20000,32,4.6,-0.499457,-84.8402,-0.882006
20000,33,4.56667,-4.16928,-79.9645,-2.80592
20000,34,4.16667,-0.543077,-72.2126,0.736251
20000,35,4.26667,0.517999,-73.2156,3.27887
20000,36,3.96667,-1.08089,-62.5648,1.39458
20000,37,3.93333,-4.21922,-60.4796,0.025539
20000,38,3.9,-0.233947,-62.4698,-3.70203
20000,39,3.73333,-0.636546,-54.0884,0.30832
20000,40,3.6,2.50016,-48.8129,2.27943
20000,41,3.56667,3.26857,-44.7496,-1.1836
20000,42,3.76667,1.40247,-46.8555,-0.462332
20000,43,3.9,4.41988,-38.0854,-1.6664
20000,44,0.6,1.35585,-7.69875,0.860342
20000,45,12,0,0,0
20000,46,0,0,0,0
20000,47,12,0,0,0
20000,48,0,0,0,0
20000,49,0,0,0,0
22000,0,0,0,0,0
22000,1,12,0,0,0
22000,2,0,0,0,0
